,mentalhealth,fitness,travel,food,motivation
2024-10-24,159.60813531867603,148.1033549608853,140.7564893892819,133.87406709953302,262.068121524567
2024-10-25,149.04797652160374,151.67739972232297,106.83395219716635,134.80781306637462,244.79971697343368
2024-10-26,154.92098955357926,146.38056736828997,117.63778871257713,150.80008260489188,254.9583105125517
2024-10-27,160.623338152924,128.06200385402366,131.55913021406045,143.2691161187462,252.27949032371706
2024-10-28,179.1100559351923,134.28263622638664,125.52221116365601,142.44101106854416,230.99314759953035
2024-10-29,183.18121488003553,144.58351886538128,129.21999841144145,159.6940911606566,259.4249639095639
2024-10-30,163.4059732995733,127.61703009685644,111.50185207804812,131.75742034051817,256.764547921181
2024-10-31,163.85712653845016,147.1034204993468,137.94309735661702,147.606131936979,270.2570739910234
2024-11-01,170.67423321493624,137.69190480509005,132.06694597444906,139.01958449418592,261.69944339250964
2024-11-02,168.2877953968286,136.45527836206023,128.42136772267568,141.24370368473245,278.60517373768664
2024-11-03,177.5706233227715,147.40803829652543,117.64396203387724,153.93741733715956,256.86171049462047
2024-11-04,163.11100668088667,144.822676863078,127.8196712544818,143.8126957696575,254.81759128753734
2024-11-05,177.9026129633015,136.83867755876054,121.73506565722118,144.18559446599133,254.0976207691232
2024-11-06,166.0739672111619,152.09666935496173,108.20008545114644,149.58273915296095,251.60033227034432
2024-11-07,177.04778623254262,129.73456197732492,124.24259296631378,135.24996241643873,233.96053414884105
2024-11-08,165.82631430499828,146.73323112878614,123.20819730732306,130.53607284449717,253.86477684860677
2024-11-09,162.42138063665388,146.5204961768813,135.41512492615348,128.49568611553084,235.40378439218037
2024-11-10,187.6781227542442,137.49663809416444,102.44946429436709,119.282831052088,260.6052839925049
2024-11-11,179.19693675197522,143.84315228038705,127.13544657671767,159.4981878159128,243.67406719260285
2024-11-12,150.60113415200175,128.0476055209607,113.20468703396133,127.8809520861406,247.10826311327233
2024-11-13,164.0180764751,149.7632379165279,127.91682737661912,136.66472594714486,249.3217138354762
2024-11-14,180.48669052871486,138.62559607795905,128.41904422836677,136.0607789020434,253.9181151235993
2024-11-15,156.410054111566,135.18658472997066,123.74699339406394,141.84217637179574,255.97534554389424
2024-11-16,176.01032021071453,150.8307853053121,132.61525052525886,146.8523596308799,266.67833693701675
2024-11-17,174.88879778369736,133.21195597503166,111.99935851966704,147.2144222226004,249.97294000472655
2024-11-18,161.1294417900186,126.07345073876202,135.43689443541942,132.68158377525197,260.45237312396415
2024-11-19,167.92353624942956,124.48257110810844,117.16970041161085,136.73194016402704,282.85038323492597
2024-11-20,146.9906219745661,145.98805510578512,108.57059531763456,141.10804955575543,259.19431067930384
2024-11-21,185.46267412019438,126.99122156102418,121.2731816111937,135.66289828269524,253.4834652560135
2024-11-22,164.5236409690991,157.19966401237176,102.90177319593303,154.07947241127172,247.35305373258797
2024-11-23,175.4977397727716,118.67747131163163,126.24013054313566,142.76080936539506,253.0462979956084
2024-11-24,173.4320979255813,156.29540432518726,120.93996244668942,145.03391296132878,245.96148526553566
2024-11-25,180.69580301259293,141.26432593507909,135.69264670701804,144.13725840827072,257.3336135892335
2024-11-26,162.59671758364868,137.9997766654302,129.65777611940885,149.05594081753105,255.49519722987088
2024-11-27,168.77039895587515,133.32013694397082,109.050990670385,138.9338378576411,232.6399836622252
2024-11-28,172.11557177733198,142.55299702616725,114.37938720167246,123.94761086163174,253.86890388432866
2024-11-29,175.0323230933159,137.96771628622247,127.7523337460178,140.69523728654104,264.5983744962139
2024-11-30,177.62323528643748,149.14986685397326,130.78926436386317,129.95757355443348,249.61857757112338
2024-12-01,161.069261017909,139.02251094174247,134.30686983419565,130.94836209616818,246.84411479034927
2024-12-02,158.95504271272222,139.13749089184506,133.98119236048453,141.8524079233209,239.35031360540057
2024-12-03,178.94377886624116,133.74369921308073,120.68622146294501,148.11694650809935,234.29274897831806
2024-12-04,144.7086259431291,136.5470851870996,124.94472387702677,135.6835516502146,260.9228821542857
2024-12-05,180.50806879761558,139.92291981256926,134.0339133932914,138.28752670818199,250.52296688719954
2024-12-06,161.50477906405342,119.46349368971006,117.73371922712163,151.9416215211724,259.7782412956534
2024-12-07,164.1948630839605,122.79579328426617,124.27653560492934,137.03947375875268,267.08373301046083
2024-12-08,157.1220144839088,143.41523756679732,116.91541505997841,160.3537222269178,260.68792153501647
2024-12-09,163.16120387068398,137.38896923878136,114.37245994305248,139.6897057723611,245.7494397024568
2024-12-10,176.0453230513324,133.53126355945628,120.05657433604588,116.11776378996856,252.31262162890144
2024-12-11,170.72671708086273,135.2395815283361,112.38143391449104,140.9429528672712,244.4003616054558
2024-12-12,167.62276321192417,138.20887155899663,117.62552100788723,136.8989328127514,243.14301793870612
2024-12-13,163.25641584515225,129.00724511220105,108.25691950017813,145.65666391466584,253.32584159866374
2024-12-14,147.57766067938073,126.28786928153824,116.37259889394234,139.15702450680462,241.24082576372248
2024-12-15,153.25306903736634,135.69004685498038,122.41712347036699,130.70132892270954,227.1329261724594
2024-12-16,157.91802627856651,123.60346700018768,111.70118564447482,119.49850687198804,239.99856387840705
2024-12-17,165.57764932478182,137.12056846909798,117.33258466746715,129.30210279763668,245.46207748442237
2024-12-18,161.34382937113656,115.6586228150292,118.27951102382504,122.53354877385831,263.3912918950697
2024-12-19,170.12466465991437,142.618334101046,121.0537528762077,124.87583768828601,242.91025128841875
2024-12-20,164.66444713190458,136.6913042102192,114.83115720324137,136.20540788883855,252.57741835572435
2024-12-21,160.1067978686505,134.16074556386334,126.66073786960743,146.65378772278234,245.41021394044674
2024-12-22,181.95292776559404,141.05938076083697,94.42490853706742,133.5334806781553,258.9893704194285
2024-12-23,162.8868469723433,147.51648069792964,144.44089095518638,117.25720009149569,257.92554816728625
2024-12-24,154.13200668265043,140.6322854803753,105.97887342002362,133.2889059709391,257.743183941936
2024-12-25,176.67587281928763,111.70461657256169,118.34888534962371,140.43396821087836,228.26637165104748
2024-12-26,169.7033613975552,116.94063237752401,104.55334917302731,121.99286746023088,247.29649057667382
2024-12-27,175.48178086304873,123.1098733151136,120.00236691736822,126.37218188388493,252.4402931526327
2024-12-28,155.83220025376824,129.23958624363146,115.94599349767718,127.47985214735878,248.28690942675925
2024-12-29,166.3245335381197,133.77518860945972,106.29308926152238,119.10390973248978,250.45740972232963
2024-12-30,141.65252323638077,120.96073582702954,123.15067364287212,133.0552727555465,244.2945320607618
